id,category,list_type,beds,baths,sq_ft_price,sq_ft_price_USD,price_KES,price_USD,district,neighborhood,street,County,SubCounty,Latitude,Longitude
3432860,Flat & Apartment,For Rent,2,3,0,0,130000,1225.72129,Dagoretti North,Kileleshwa,Suguta Road,WESTLANDS,KILELESHWA,-1.287443,36.779242
3431917,Flat & Apartment,For Rent,3,3,0,0,200000,1885.725061,Westlands,Parklands,None,WESTLANDS,MUTHAIGA,-1.259882,36.817892
3423069,Flat & Apartment,For Rent,4,0,0,0,150000,1414.293796,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3425248,Flat & Apartment,For Rent,2,2,0,0,79000,744.8613992,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3431921,Flat & Apartment,For Rent,3,3,0,0,230000,2168.58382,Dagoretti North,Lavington,None,WESTLANDS,LAVINGTON,-1.278937,36.777798
3429435,Flat & Apartment,For Rent,2,2,0,0,75000,707.146898,Dagoretti North,Kilimani,Kindaruma Road,WESTLANDS,KILIMANI,-1.297795,36.791215
3429660,Flat & Apartment,For Rent,3,5,3,0.028285876,120000,1131.435037,Dagoretti North,Kilimani,Oledume,WESTLANDS,KILIMANI,-1.297687,36.774408
3425119,Flat & Apartment,For Rent,2,2,0,0,130000,1225.72129,Dagoretti North,Kilimani,Off Dennis Pritt Road,WESTLANDS,KILIMANI,-1.285543,36.788115
3432710,Flat & Apartment,For Rent,3,5,0,0,100000,942.8625306,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3430472,Flat & Apartment,For Rent,3,2,59,0.556288893,80000,754.2900245,Dagoretti North,Kilimani,Riara Road,WESTLANDS,KILIMANI,-1.289279,36.786931
3433103,Flat & Apartment,For Rent,3,2,0,0,75000,707.146898,Dagoretti North,Kilimani,Ngong Rd,WESTLANDS,KILIMANI,-1.29946,36.790685
3430534,Flat & Apartment,For Rent,3,2,46,0.433716764,75000,707.146898,Dagoretti North,Kilimani,Kirichwa Road,WESTLANDS,KILIMANI,-1.294215,36.781781
3426747,Flat & Apartment,For Rent,2,0,0,0,65000,612.8606449,Dagoretti North,Kilimani,Kindaruma Road,WESTLANDS,KILIMANI,-1.297795,36.791215
3423170,Flat & Apartment,For Rent,2,3,83,0.7825759,150000,1414.293796,Dagoretti North,Kilimani,Kindaruma Road,WESTLANDS,KILIMANI,-1.297795,36.791215
3431053,Flat & Apartment,For Rent,2,1,0,0,60000,565.7175184,Langata,Upper Hill,None,WESTLANDS,KILIMANI,-1.298356,36.813231
3431696,Flat & Apartment,For Rent,3,3,0,0,120000,1131.435037,Dagoretti North,Kilimani,Dennis Pritt Road,WESTLANDS,KILIMANI,-1.285543,36.788115
3430172,Flat & Apartment,For Rent,3,4,0,0,180000,1697.152555,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3428113,Flat & Apartment,For Rent,3,4,0,0,200000,1885.725061,Dagoretti North,Kileleshwa,None,WESTLANDS,KILELESHWA,-1.280739,36.781686
3402456,Flat & Apartment,For Rent,3,3,0,0,120000,1131.435037,Dagoretti North,Kilimani,Elgeyo Marakwet Road,WESTLANDS,KILIMANI,-1.289279,36.786931
3431215,Studio,For Rent,1,1,0,0,100000,942.8625306,Dagoretti North,Kileleshwa,None,WESTLANDS,KILELESHWA,-1.280739,36.781686
3403391,Studio,For Rent,1,1,28,0.264001509,60000,565.7175184,Ridgeways,None,None,WESTLANDS,MUTHAIGA,-1.230687,36.849247
3428026,Flat & Apartment,For Rent,3,3,48,0.452574015,95000,895.7194041,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3428954,Flat & Apartment,For Rent,3,3,0,0,200000,1885.725061,Westlands,General Mathenge,None,WESTLANDS,SPRING VALLEY,-1.253976,36.799695
3428188,Flat & Apartment,For Rent,1,1,83,0.7825759,35000,330.0018857,Dagoretti North,Naivasha Road,None,WESTLANDS,MT VIEW,-1.272926,36.731603
3406056,Flat & Apartment,For Rent,2,3,0,0,200000,1885.725061,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3433153,Townhouse,For Rent,3,2,0,0,65000,612.8606449,Kiambu Road,Fourways Junction,None,WESTLANDS,KITISURU,-1.213161,36.837981
3431500,Flat & Apartment,For Rent,2,2,0,0,180000,1697.152555,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3430606,Flat & Apartment,For Rent,4,4,0,0,140000,1320.007543,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3428788,Flat & Apartment,For Rent,3,4,0,0,100000,942.8625306,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3430798,Flat & Apartment,For Rent,3,3,46,0.433716764,90000,848.5762776,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3431920,Flat & Apartment,For Rent,2,2,0,0,90000,848.5762776,Dagoretti North,Kileleshwa,None,WESTLANDS,KILELESHWA,-1.280739,36.781686
3423552,Flat & Apartment,For Rent,3,0,0,0,120000,1131.435037,Dagoretti North,Kilimani,Riara Road,WESTLANDS,KILIMANI,-1.289279,36.786931
3431017,Flat & Apartment,For Rent,3,4,0,0,200000,1885.725061,Dagoretti North,Kilimani,St Martin's Court,WESTLANDS,KILIMANI,-1.296614,36.786572
3429125,Flat & Apartment,For Rent,4,4,0,0,150000,1414.293796,Westlands,Westlands Area,Brookside Drive,WESTLANDS,SPRING VALLEY,-1.256163,36.79194
3424189,Flat & Apartment,For Rent,2,3,111,1.046577409,180000,1697.152555,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3423519,Flat & Apartment,For Rent,3,0,0,0,90000,848.5762776,Dagoretti North,Riara Road,None,WESTLANDS,MAZIWA,-1.297989,36.764894
3429126,Flat & Apartment,For Rent,3,5,0,0,200000,1885.725061,Westlands,Brookside,None,WESTLANDS,SPRING VALLEY,-1.256163,36.79194
3423631,Flat & Apartment,For Rent,4,3,0,0,150000,1414.293796,Westlands,Parklands,None,WESTLANDS,MUTHAIGA,-1.259882,36.817892
3430065,Flat & Apartment,For Rent,2,2,0,0,110000,1037.148784,Westlands,Riverside,Riverside Apartment,WESTLANDS,MUTHANGARI,-1.269664,36.793534
3429838,Flat & Apartment,For Rent,4,5,0,0,100000,942.8625306,Westlands,Riverside,None,WESTLANDS,MUTHANGARI,-1.269664,36.793534
3430688,Flat & Apartment,For Rent,2,2,0,0,100000,942.8625306,Westlands,Riverside,Riverside Drive,WESTLANDS,MUTHANGARI,-1.269664,36.793534
3425719,Flat & Apartment,For Rent,2,0,0,0,175700,1656.609466,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3425363,Flat & Apartment,For Rent,4,4,0,0,130000,1225.72129,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3431512,Flat & Apartment,For Rent,3,0,0,0,150000,1414.293796,Dagoretti North,Kileleshwa,None,WESTLANDS,KILELESHWA,-1.280739,36.781686
3427522,Flat & Apartment,For Rent,4,0,0,0,120000,1131.435037,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3425129,Flat & Apartment,For Rent,2,2,0,0,120000,1131.435037,Westlands,Riverside,None,WESTLANDS,MUTHANGARI,-1.269664,36.793534
3419170,Flat & Apartment,For Rent,3,3,58,0.546860268,90000,848.5762776,Dagoretti North,Kilimani,Wood Avenue,WESTLANDS,KILIMANI,-1.290808,36.785623
3429752,Flat & Apartment,For Rent,3,2,0,0,70000,660.0037715,Westlands,Riverside,Westlands,WESTLANDS,MUTHANGARI,-1.269664,36.793534
3430054,Flat & Apartment,For Rent,3,3,0,0,170000,1602.866302,Westlands,Riverside,Riverside Shiloh Place Apartment,WESTLANDS,MUTHANGARI,-1.268588,36.793869
3429398,Townhouse,For Rent,2,0,8,0.075429002,150000,1414.293796,Westlands,Spring Valley,None,WESTLANDS,SPRING VALLEY,-1.254838,36.795415
3430358,Flat & Apartment,For Rent,2,0,0,0,105000,990.0056572,Westlands,Parklands,None,WESTLANDS,MUTHAIGA,-1.259882,36.817892
3426388,Flat & Apartment,For Rent,2,0,0,0,200000,1885.725061,Westlands,Nyari,None,WESTLANDS,KITISURU,-1.218598,36.801687
3427476,Flat & Apartment,For Rent,3,4,40,0.377145012,100000,942.8625306,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3394528,Flat & Apartment,For Rent,3,2,0,0,110000,1037.148784,Dagoretti North,Kileleshwa,Gatundu Cres Road,WESTLANDS,KILELESHWA,-1.279206,36.782314
3430346,Flat & Apartment,For Rent,2,2,0,0,90000,848.5762776,Dagoretti North,Kileleshwa,None,WESTLANDS,KILELESHWA,-1.280739,36.781686
3430426,Flat & Apartment,For Rent,2,3,0,0,100000,942.8625306,Dagoretti North,Kileleshwa,None,WESTLANDS,KILELESHWA,-1.280739,36.781686
3430719,Flat & Apartment,For Rent,3,0,0,0,140000,1320.007543,Dagoretti North,Kileleshwa,None,WESTLANDS,KILELESHWA,-1.280739,36.781686
3430917,Flat & Apartment,For Rent,2,2,0,0,140000,1320.007543,Dagoretti North,Kileleshwa,None,WESTLANDS,KILELESHWA,-1.280739,36.781686
3431552,Flat & Apartment,For Rent,3,0,44,0.414859513,110000,1037.148784,Dagoretti North,Kileleshwa,Near Kasuku Center,WESTLANDS,KILELESHWA,-1.274823,36.794951
3431699,Flat & Apartment,For Rent,1,1,0,0,80000,754.2900245,Dagoretti North,Kileleshwa,Mugoiri Road,WESTLANDS,KILELESHWA,-1.2866006,36.778369
3430877,Flat & Apartment,For Rent,6,6,73,0.688289647,150000,1414.293796,Dagoretti North,Kileleshwa,None,WESTLANDS,KILELESHWA,-1.280739,36.781686
3429935,Flat & Apartment,For Rent,2,0,0,0,85000,801.433151,Dagoretti North,Kileleshwa,None,WESTLANDS,KILELESHWA,-1.280739,36.781686
3429842,Flat & Apartment,For Rent,3,3,0,0,180000,1697.152555,Dagoretti North,Kileleshwa,None,WESTLANDS,KILELESHWA,-1.280739,36.781686
3421572,Flat & Apartment,For Rent,2,0,93,0.876862153,120000,1131.435037,Dagoretti North,Kileleshwa,Siaya Road,WESTLANDS,KILELESHWA,-1.281183,36.784846
3425041,Flat & Apartment,For Rent,2,2,0,0,145000,1367.150669,Westlands,Westlands Area,Muthangari Drive,WESTLANDS,MUTHANGARI,-1.260164,36.781963
3431705,Flat & Apartment,For Rent,1,1,0,0,80000,754.2900245,Westlands,Westlands Area,Matundu Close Off School Lane,WESTLANDS,SPRING VALLEY,-1.257497,36.795745
3430726,Flat & Apartment,For Rent,3,0,413,3.894022252,0,0,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3424472,Flat & Apartment,For Rent,3,4,0,0,90000,848.5762776,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3426717,Flat & Apartment,For Rent,3,4,0,0,90000,848.5762776,Dagoretti North,Kilimani,Nairobi,WESTLANDS,KILIMANI,-1.289279,36.786931
3422688,Flat & Apartment,For Rent,3,0,0,0,80000,754.2900245,Westlands,Brookside,Brookside Breeze,WESTLANDS,SPRING VALLEY,-1.256163,36.79194
3425060,Flat & Apartment,For Rent,3,3,0,0,150000,1414.293796,Westlands,Westlands Area,East Church Road,WESTLANDS,MUTHANGARI,-1.263314,36.788277
3432169,Flat & Apartment,For Rent,3,3,0,0,45000,424.2881388,Westlands,Westlands Area,New Kitisuru,WESTLANDS,KITISURU,-1.218598,36.801687
3431721,Townhouse,For Rent,3,3,0,0,170000,1602.866302,Westlands,Loresho,None,WESTLANDS,LORESHO,-1.251894,36.753988
3421612,Flat & Apartment,For Rent,2,0,0,0,75000,707.146898,Dagoretti North,Kilimani,Ngong Road,WESTLANDS,KILIMANI,-1.29946,36.790685
3428937,Flat & Apartment,For Rent,3,3,0,0,300000,2828.587592,Westlands,Parklands,None,WESTLANDS,MUTHAIGA,-1.259882,36.817892
3428596,Flat & Apartment,For Rent,2,2,0,0,90000,848.5762776,Westlands,Rhapta Road,None,WESTLANDS,MUTHANGARI,-1.264764,36.791693
3430173,Flat & Apartment,For Rent,4,4,0,0,450000,4242.881388,Westlands,Parklands,None,WESTLANDS,MUTHAIGA,-1.259882,36.817892
3429245,Flat & Apartment,For Rent,2,0,0,0,120000,1131.435037,Westlands,Westlands Area,Sports Road,WESTLANDS,MUTHANGARI,-1.264046,36.796229
3429688,Flat & Apartment,For Rent,2,0,0,0,110000,1037.148784,Westlands,Westlands Area,Westlands Avenue,WESTLANDS,MUTHANGARI,-1.262991,36.798594
3422404,Flat & Apartment,For Rent,3,4,47,0.443145389,85000,801.433151,Dagoretti North,Lavington,Riara Road,WESTLANDS,MAZIWA,-1.297989,36.764894
3423550,Flat & Apartment,For Rent,4,5,0,0,170000,1602.866302,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3423438,Flat & Apartment,For Rent,3,4,487,4.591740524,110000,1037.148784,Westlands,Kangemi,None,WESTLANDS,KANGEMI CENTRAL,-1.271193,36.739439
3429007,Flat & Apartment,For Rent,3,3,0,0,140000,1320.007543,Westlands,Parklands,None,WESTLANDS,MUTHAIGA,-1.259882,36.817892
3431024,Flat & Apartment,For Rent,3,4,0,0,120000,1131.435037,Dagoretti North,Lavington,None,WESTLANDS,LAVINGTON,-1.278937,36.777798
3431684,Flat & Apartment,For Rent,1,2,0,0,70000,660.0037715,Westlands,Parklands,None,WESTLANDS,MUTHAIGA,-1.259882,36.817892
3432625,Townhouse,For Rent,3,3,77,0.726004149,100000,942.8625306,Langata,Karen,Fare Acres,LANG'ATA,KAREN,-1.342944,36.737327
3423685,Flat & Apartment,For Rent,2,0,0,0,75000,707.146898,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3417240,Flat & Apartment,For Rent,3,2,0,0,90000,848.5762776,Dagoretti North,Kileleshwa,None,WESTLANDS,KILELESHWA,-1.280739,36.781686
3430471,Flat & Apartment,For Rent,2,2,48,0.452574015,65000,612.8606449,Dagoretti North,Lavington,Riara Road,WESTLANDS,MAZIWA,-1.297989,36.764894
3431280,Flat & Apartment,For Rent,2,2,0,0,50000,471.4312653,Langata,Karen,Karen Dagoreti Road,LANG'ATA,KAREN,-1.2998233,36.682102
3419554,Flat & Apartment,For Rent,2,3,0,0,110000,1037.148784,Dagoretti North,Kileleshwa,Othaya Rd,WESTLANDS,KILELESHWA,-1.28517,36.775536
3431319,Flat & Apartment,For Rent,2,2,0,0,45000,424.2881388,Langata,Karen,Karen Road,LANG'ATA,KAREN,-1.346673,36.714206
3379674,Flat & Apartment,For Rent,2,2,0,0,270000,2545.728833,Westlands,Kitisuru,None,WESTLANDS,KITISURU,-1.218598,36.801687
3427463,Flat & Apartment,For Rent,3,4,0,0,180000,1697.152555,Dagoretti North,Kileleshwa,None,WESTLANDS,KILELESHWA,-1.280739,36.781686
3421196,Flat & Apartment,For Rent,4,0,73,0.688289647,180000,1697.152555,Westlands,Brookside,Brookside Drive,WESTLANDS,SPRING VALLEY,-1.256163,36.79194
3430781,Flat & Apartment,For Rent,3,3,0,0,80000,754.2900245,Westlands,Parklands,Batu Batu Gardens,WESTLANDS,MUTHAIGA,-1.263073,36.818108
3427058,Flat & Apartment,For Rent,4,4,0,0,250000,2357.156327,Westlands,Brookside,None,WESTLANDS,SPRING VALLEY,-1.256163,36.79194
3432276,Townhouse,For Rent,2,2,0,0,200000,1885.725061,Westlands,Spring Valley,Peponi Rd,WESTLANDS,SPRING VALLEY,-1.253976,36.799695
3419061,Flat & Apartment,For Rent,2,3,0,0,120000,1131.435037,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3427895,Flat & Apartment,For Rent,4,5,0,0,180000,1697.152555,Westlands,General Mathenge,Kabete Lane - Westlands,WESTLANDS,SPRING VALLEY,-1.252713,36.792688
3421656,Flat & Apartment,For Rent,2,2,0,0,185000,1744.295682,Dagoretti North,Kilimani,Dennis Pritt Road,WESTLANDS,KILIMANI,-1.285543,36.788115
3430085,Studio,For Rent,0,0,0,0,35000,330.0018857,Langata,Nairobi West,None,LANG'ATA,NAIROBI WEST,-1.319715,36.822886
3426986,Flat & Apartment,For Rent,2,3,0,0,130000,1225.72129,Dagoretti North,Kileleshwa,None,WESTLANDS,KILELESHWA,-1.280739,36.781686
3430822,Flat & Apartment,For Rent,2,3,73,0.688289647,180000,1697.152555,Dagoretti North,State House,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3427421,Flat & Apartment,For Rent,3,2,0,0,100000,942.8625306,Dagoretti North,Lavington,None,WESTLANDS,LAVINGTON,-1.278937,36.777798
3423797,Flat & Apartment,For Rent,2,2,93,0.876862153,140000,1320.007543,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3424045,Flat & Apartment,For Rent,1,2,0,0,100000,942.8625306,Dagoretti North,Lavington,None,WESTLANDS,LAVINGTON,-1.278937,36.777798
3430449,Flat & Apartment,For Rent,4,3,0,0,150000,1414.293796,Dagoretti North,Lavington,None,WESTLANDS,LAVINGTON,-1.278937,36.777798
3425975,Flat & Apartment,For Rent,3,4,0,0,170000,1602.866302,Westlands,Brookside,Brookside Drive,WESTLANDS,SPRING VALLEY,-1.256163,36.79194
3385199,Flat & Apartment,For Rent,3,2,0,0,85000,801.433151,Embakasi South,Imara Daima,None,EMBAKASI,IMARA DAIMA,-1.328436,36.88065
3399029,Flat & Apartment,For Rent,2,1,0,0,42000,396.0022629,Langata,Madaraka,Ole Sangale Link Road,KIBRA,KIBERA,-1.307608,36.814357
3419233,Flat & Apartment,For Rent,2,0,0,0,135000,1272.864416,Dagoretti North,Kileleshwa,Off Dennis Pritt,WESTLANDS,KILELESHWA,-1.285141,36.788775
3418990,Flat & Apartment,For Rent,3,5,0,0,80000,754.2900245,Dagoretti North,Lavington,,WESTLANDS,MAZIWA,-1.278937,36.777798
3422408,Flat & Apartment,For Rent,2,2,63,0.594003394,95000,895.7194041,Dagoretti North,Lavington,Riara Road,WESTLANDS,MAZIWA,-1.297989,36.764894
3401165,Flat & Apartment,For Rent,2,3,0,0,138000,1301.150292,Dagoretti North,Kilimani,Nyangumi Road,WESTLANDS,KILIMANI,-1.29946,36.790685
3428207,Flat & Apartment,For Rent,1,1,0,0,120000,1131.435037,Westlands,Riverside,Grand Riverside Apartment,WESTLANDS,MUTHANGARI,-1.269664,36.793534
3431146,Flat & Apartment,For Rent,2,2,0,0,40000,377.1450123,Langata,Karen,Karen Dagoreti Road,LANG'ATA,KAREN,-1.2998233,36.682102
3429169,Flat & Apartment,For Rent,3,0,0,0,250000,2357.156327,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3423568,Flat & Apartment,For Rent,2,3,0,0,150000,1414.293796,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3423644,Flat & Apartment,For Rent,5,0,0,0,250000,2357.156327,Dagoretti North,Kilimani,Chaka Road,WESTLANDS,KILIMANI,-1.29104,36.790566
3428605,Flat & Apartment,For Rent,2,0,0,0,150000,1414.293796,Dagoretti North,State House,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3428164,Flat & Apartment,For Rent,1,1,0,0,140000,1320.007543,Dagoretti North,State House,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3430516,Flat & Apartment,For Rent,2,0,0,0,180000,1697.152555,Westlands,Nyari,None,WESTLANDS,KITISURU,-1.218598,36.801687
3419054,Flat & Apartment,For Rent,3,0,0,0,200000,1885.725061,Dagoretti North,Kileleshwa,None,WESTLANDS,KILELESHWA,-1.280739,36.781686
3417363,Flat & Apartment,For Rent,3,0,0,0,150000,1414.293796,Dagoretti North,Kilimani,Argwings Kodhek,WESTLANDS,KILIMANI,-1.292494,36.788436
3428604,Flat & Apartment,For Rent,3,0,0,0,170000,1602.866302,Dagoretti North,State House,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3428117,Flat & Apartment,For Rent,3,2,0,0,260000,2451.44258,Dagoretti North,State House,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3422870,Flat & Apartment,For Rent,3,3,0,0,75000,707.146898,Dagoretti North,Lavington,None,WESTLANDS,LAVINGTON,-1.278937,36.777798
3428162,Flat & Apartment,For Rent,2,0,0,0,150000,1414.293796,Westlands,Spring Valley,None,WESTLANDS,SPRING VALLEY,-1.254838,36.795415
3424156,Flat & Apartment,For Rent,1,2,0,0,90000,848.5762776,Dagoretti North,Kilimani,Muringa Road,WESTLANDS,KILIMANI,-1.296089,36.779271
3424155,Flat & Apartment,For Rent,1,1,0,0,120000,1131.435037,Dagoretti North,Kilimani,Kitale Lane,WESTLANDS,KILIMANI,-1.289279,36.786931
3430238,Flat & Apartment,For Rent,2,2,0,0,130000,1225.72129,Westlands,Westlands Area,Westlands Near Sarit,WESTLANDS,SPRING VALLEY,-1.26116,36.801978
3427543,Flat & Apartment,For Rent,3,0,0,0,122500,1155.0066,Westlands,Riverside,None,WESTLANDS,MUTHANGARI,-1.269664,36.793534
3401327,Flat & Apartment,For Rent,2,2,0,0,120000,1131.435037,Dagoretti North,Kilimani,Ngong Road,WESTLANDS,KILIMANI,-1.29946,36.790685
3419805,Flat & Apartment,For Rent,2,2,0,0,240000,2262.870074,Westlands,General Mathenge,None,WESTLANDS,SPRING VALLEY,-1.253976,36.799695
3429701,Flat & Apartment,For Rent,2,0,0,0,190000,1791.438808,Westlands,Rhapta Road,None,WESTLANDS,MUTHANGARI,-1.264764,36.791693
3420476,Flat & Apartment,For Rent,2,0,194,1.829153309,250000,2357.156327,Westlands,Brookside,Brookside Drive,WESTLANDS,SPRING VALLEY,-1.256163,36.79194
3427452,Flat & Apartment,For Rent,1,1,0,0,70000,660.0037715,Westlands,Westlands Area,Stima Lane Westlands,WESTLANDS,SPRING VALLEY,-1.257067,36.799732
3423681,Flat & Apartment,For Rent,3,0,0,0,140000,1320.007543,Dagoretti North,Kileleshwa,None,WESTLANDS,KILELESHWA,-1.280739,36.781686
3423673,Flat & Apartment,For Rent,3,0,0,0,140000,1320.007543,Dagoretti North,Kileleshwa,None,WESTLANDS,KILELESHWA,-1.280739,36.781686
3423377,Flat & Apartment,For Rent,3,0,0,0,145000,1367.150669,Dagoretti North,Kileleshwa,None,WESTLANDS,KILELESHWA,-1.280739,36.781686
3401331,Flat & Apartment,For Rent,1,1,0,0,90000,848.5762776,Dagoretti North,Kilimani,Ngong Road,WESTLANDS,KILIMANI,-1.29946,36.790685
3420069,Flat & Apartment,For Rent,3,3,0,0,130000,1225.72129,Westlands,Riverside,Off Riverside Dr,WESTLANDS,MUTHANGARI,-1.269664,36.793534
3427733,Flat & Apartment,For Rent,3,4,51,0.480859891,180000,1697.152555,Westlands,Riverside,None,WESTLANDS,MUTHANGARI,-1.269664,36.793534
3426590,Flat & Apartment,For Rent,3,4,0,0,220000,2074.297567,Westlands,Riverside,None,WESTLANDS,MUTHANGARI,-1.269664,36.793534
3419239,Flat & Apartment,For Rent,3,1,0,0,140000,1320.007543,Dagoretti North,Riara Road,Off Riara Rd,WESTLANDS,MAZIWA,-1.297989,36.764894
3427990,Flat & Apartment,For Rent,3,3,0,0,115000,1084.29191,Dagoretti North,Lavington,None,WESTLANDS,LAVINGTON,-1.278937,36.777798
3421426,Flat & Apartment,For Rent,2,2,0,0,200000,1885.725061,Westlands,Rhapta Road,None,WESTLANDS,MUTHANGARI,-1.264764,36.791693
3423857,Flat & Apartment,For Rent,3,3,0,0,160000,1508.580049,Westlands,Riverside,None,WESTLANDS,MUTHANGARI,-1.269664,36.793534
3426582,Flat & Apartment,For Rent,3,3,0,0,225000,2121.440694,Westlands,Riverside,None,WESTLANDS,MUTHANGARI,-1.269664,36.793534
3420257,Flat & Apartment,For Rent,4,4,0,0,150000,1414.293796,Westlands,Brookside,Brookside Gardens,WESTLANDS,SPRING VALLEY,-1.255794,36.788586
3420143,Flat & Apartment,For Rent,2,2,86,0.810861776,130000,1225.72129,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3423759,Flat & Apartment,For Rent,2,0,0,0,150000,1414.293796,Westlands,Waiyaki Way,None,WESTLANDS,SPRING VALLEY,-1.260722,36.79311
3428325,Flat & Apartment,For Rent,4,3,0,0,125000,1178.578163,Westlands,Parklands,1St Parklands - Ita Road,WESTLANDS,MUTHAIGA,-1.26327,36.815948
3423111,Flat & Apartment,For Rent,2,3,0,0,230000,2168.58382,Dagoretti North,Kilimani,Dennis Pritt Road,WESTLANDS,KILIMANI,-1.285543,36.788115
3427433,Flat & Apartment,For Rent,3,4,83,0.7825759,250000,2357.156327,Westlands,Parklands,1St Avenue Parklands,WESTLANDS,MUTHAIGA,-1.26327,36.815948
3427146,Flat & Apartment,For Rent,2,1,0,0,67500,636.4322082,Westlands,Parklands,Brookside Groove,WESTLANDS,SPRING VALLEY,-1.258672,36.792119
